CompanyId,PersianYear,Return,Beta,Debt_to_total_assets_ratio,Operating_profit_to_sale,Fixed_asset_turnover,Return_from_market,Current_assets_ratio,Working_capital_return,Longterm_debt_to_equity_ratio,Return_ratio_without_risk,Profit_margin_growth_rate,Stock_market_value,Net_profit_to_sale,Net_profit_to_Gross_profit,Current_ratio,Net_working_capital,Operating_assets_Ratio,Total_asset_turnover,DPS,EPS_growth,Liquidity_ratios,ROA,Quick_Ratio,Average_payment_period,ROE,EPS,Total_income_growth,P_to_E,ROI,Capital,P_to_B,P_to_S,Cash_to_total_assets_ratio,Debt_to_equity_ratio,Equity_Ratio,DuPont_Ratio,Gross_profit_margin,Operating_profit_margin,Net_profit_margin,Sales_growth_rate,Current_debt_to_total_debt_Ratio,Cost_to_sales_ratio,Sale_to_current_assets,Operating_cash_flow_to_sales,Cash_flow_returns_to_sales,Profit_margin_before_interest_and_taxes,Net_return_on_working_capital
354,1394,191.3385827,2.039457778,,3162221.0,,28.2857682,,,,20,,72800000000000.0,7012683.0,10923159.0,,,,,,21.25,,,,,,178.0,46.66,10.41,,39266675.0,1.86,1.21,7.07,2.08,3.08,32.42,18.7,5.41,12.0,-15.62,87.27,11.67,1.42,65.35,-11.53,25.44,-23.81
356,1394,148.5202668,1.916943075,,29750.0,,28.2857682,,,,20,,9500000000000.0,-367042.0,1047424.0,,,,,,-23.0,,,,,,-66.0,-49.63,-26.03,,5529892.0,1.81,1.25,17.48,1.52,2.52,39.74,13.82,0.39,-4.84,13.17,73.87,9.63,1.05,72.97,-9.9,6.04,-19.38
357,1394,154.032258,2.23558642,,-414141.0,,28.2857682,,,,20,,15200000000000.0,-2873443.0,1384512.0,,,,,,-0.22,,,,,,-424.0,-0.22,-5.3,,6774000.0,11.67,0.89,17.29,18.68,19.68,5.08,8.14,-2.43,-16.89,93.74,72.79,6.18,2.19,39.81,22.6,-1.53,33.36
358,1394,13.84615381,1.206996918,,42457.0,,28.2857682,,,,20,,608000000000.0,2573.0,171859.0,,,,,9.0,-0.95,,,,,,12.0,-0.95,248.33,,204120.0,2.39,0.53,3.89,3.06,4.06,24.64,15.06,3.72,0.23,-22.16,91.62,9.25,1.55,17.89,5.69,3.76,2.01
360,1394,12.79193211,0.176633548,,-2500.0,,28.2857682,,,,20,,280000000000.0,-10972.0,10925.0,,,,,,-1.29,,,,,,-124.0,-1.29,-25.7,,88000.0,2.0,2.64,3.91,0.82,1.82,55.01,10.27,-2.35,-10.32,-15.68,90.87,12.62,0.56,82.75,2.1,0.06,-10.4
362,1394,85.14492753,1.925116924,,135548.0,,28.2857682,,,,20,,3120000000000.0,116660.0,403010.0,,,,,80.0,-0.71,,,,,,130.0,-0.49,23.5,,1020600.0,2.52,0.6,2.12,1.18,2.18,45.96,7.81,2.63,2.26,-3.16,85.62,5.17,2.73,17.3,5.02,3.87,17.58
363,1394,82.03240058,0.984467942,,71993.0,,28.2857682,,,,20,,1190000000000.0,20771.0,139689.0,,,,,2.0,-0.71,,,,,,21.0,-0.04,188.43,,952095.0,1.13,1.43,2.48,1.14,2.14,46.69,16.8,8.66,2.5,2.82,57.01,6.41,0.66,114.54,6.35,10.72,3.27
364,1394,124.2314649,1.28645717,,-86079.0,,28.2857682,,,,20,,1390000000000.0,134991.0,100129.0,,,,,,28.0,,,,,,899.0,27.92,6.2,,250000.0,6.71,0.41,1.23,2.34,3.34,29.91,2.95,-2.54,3.98,-3.72,79.97,2.43,6.31,4.42,-0.5,4.76,155.85
365,1394,2.52808982,1.598361743,,-23125.0,,28.2857682,,,,20,,397000000000.0,-1223.0,33695.0,,,,,,-0.92,,,,,,-6.0,-0.92,-330.67,,200000.0,0.97,1.48,1.48,0.94,1.94,51.44,12.56,-8.62,-0.46,-16.13,87.94,15.97,0.65,74.55,-6.27,2.54,-2.33
366,1394,65.5677656,2.012980049,,-15175.0,,28.2857682,,,,20,,635000000000.0,446.0,26237.0,,,,,,-1.0,,,,,,1.0,-0.97,1588.0,,400000.0,2.81,1.87,3.1,1.38,2.38,41.99,7.73,-4.47,0.13,-37.23,91.42,17.23,1.05,117.79,7.58,7.33,1.58
367,1394,34.99245853,1.257984369,,185299.0,,28.2857682,,,,20,,1160000000000.0,162259.0,260797.0,,,,,480.0,-0.24,,,,,,1158.0,-0.24,3.35,,300000.0,1.71,0.79,15.05,0.57,1.57,63.54,17.68,12.56,11.0,-13.75,92.74,5.57,1.58,9.49,7.28,14.03,34.0
368,1394,-3.003002986,0.575427291,,5987.0,,28.2857682,,,,20,,288000000000.0,660.0,32402.0,,,,,7.0,-0.97,,,,,,6.0,-0.97,479.33,,100000.0,1.41,1.39,1.6,1.81,2.81,35.57,15.62,2.89,0.32,-49.37,88.04,14.93,0.58,48.2,11.16,3.4,0.44
369,1394,-2.914798249,1.905005895,,554.0,,28.2857682,,,,20,,417000000000.0,-29007.0,60459.0,,,,,,-0.68,,,,,,-90.0,0.04,-14.43,,320857.0,1.77,0.55,1.35,2.26,3.26,30.65,7.92,0.07,-3.8,-13.44,88.09,8.21,2.09,42.01,12.86,0.12,-407.52
370,1394,24.36548225,1.065698025,,18163.0,,28.2857682,,,,20,,548000000000.0,35867.0,37328.0,,,,,24.0,-0.86,,,,,,168.0,-0.66,15.34,,212500.0,1.12,2.17,2.19,0.31,1.31,76.32,14.76,7.18,14.18,-38.34,86.6,13.43,0.84,84.03,6.91,17.91,22.75
371,1394,-11.11111109,1.330145354,,84108.0,,28.2857682,,,,20,,752000000000.0,35520.0,88957.0,,,,,,0.68,,,,,,111.0,0.67,21.17,,320000.0,1.3,0.95,0.45,2.22,3.22,31.09,11.25,10.63,4.49,-13.05,89.69,8.26,0.58,40.46,11.95,12.45,15.32
372,1394,1.21457489,1.380405022,,66146.0,,28.2857682,,,,20,,468000000000.0,6656.0,150328.0,,,,,45.0,-0.9,,,,,,31.0,-0.9,70.84,,213000.0,1.39,0.34,4.1,3.03,4.03,24.81,10.78,4.74,0.48,-26.93,91.76,7.95,1.45,15.27,8.83,4.76,4.19
373,1394,259.8285539,1.656185768,,-32001.0,,28.2857682,,,,20,,1540000000000.0,-98786.0,39260.0,,,,,,-0.9,,,,,,-96.0,-0.01,-15.7,,1022846.0,2.12,0.96,1.32,1.68,2.68,37.25,2.44,-1.99,-6.14,-17.38,84.22,5.01,1.83,63.61,3.2,-1.69,122.3
374,1394,30.56379815,1.912713438,,103263.0,,28.2857682,,,,20,,715000000000.0,3207.0,209581.0,,,,,10.0,-0.92,,,,,,10.0,-0.92,227.0,,315000.0,1.81,0.46,6.02,3.42,4.42,22.63,13.35,6.58,0.2,-27.14,90.56,4.34,0.97,20.06,-3.61,7.33,0.73
375,1394,33.77308719,2.117981402,,-69847.0,,28.2857682,,,,20,,452000000000.0,-104813.0,-8386.0,,,,,,-4.87,,,,,,-719.0,-4.86,-4.32,,445000.0,1.19,0.18,14.66,1.7,2.7,37.07,-0.34,-2.79,-4.19,-3.0,76.04,2.39,3.81,5.82,-2.43,-2.39,-61.83
376,1394,63.26530616,2.239618304,,124613.0,,28.2857682,,,,20,,2230000000000.0,46047.0,221702.0,,,,,,-0.58,,,,,,83.0,-0.58,32.52,,828000.0,3.68,0.4,5.24,3.97,4.97,20.11,3.98,2.24,0.83,-8.61,90.23,4.22,2.85,9.91,7.32,3.27,-28.85
377,1394,-36.24161073,1.210598458,,52948.0,,28.2857682,,,,20,,606000000000.0,1135.0,110371.0,,,,,0.0,-0.96,,,,,,2.0,-0.95,720.0,,420741.0,1.33,0.8,0.51,1.44,2.44,41.06,14.5,6.95,0.15,-25.48,90.24,8.06,0.97,55.26,15.63,8.18,0.57
383,1394,23.83720931,1.723910844,,12170.0,,28.2857682,,,,20,,248000000000.0,15264.0,32856.0,,,,,17.0,-0.56,,,,,,175.0,-0.3,25.73,,87166.0,1.64,1.09,10.85,0.54,1.54,65.09,14.51,5.37,6.74,-15.96,93.22,9.13,1.65,38.48,10.09,10.94,28.07
427,1394,-6.190338447,-0.049693284,,29579.0,,28.2857682,,,,20,,868000000000.0,29195.0,80274.0,,,,,1200.0,-0.67,,,,,,583.0,-0.67,29.76,,50000.0,5.94,2.78,16.48,1.26,2.26,44.25,25.72,9.48,9.35,-12.28,84.29,14.49,1.51,16.02,13.36,11.87,44.34
435,1394,-1.351351358,1.438193754,,6584867.0,,28.2857682,,,,20,,75600000000000.0,3531740.0,11260094.0,,,,,200.0,-0.75,,,,,,81.0,-0.69,21.52,,43400000.0,1.11,2.07,1.85,0.71,1.71,58.32,30.81,18.02,9.66,-23.51,94.21,11.22,0.81,118.77,13.83,20.75,136.69
436,1394,8.064516205,1.457008333,,15541308.0,,28.2857682,,,,20,,105000000000000.0,7931716.0,21690451.0,,,,,50.0,-0.67,,,,,,158.0,-0.67,8.89,,75000000.0,1.18,1.35,5.06,1.22,2.22,45.14,27.75,19.88,10.15,-23.37,93.07,8.0,0.9,63.97,16.02,22.62,-115.34
441,1394,-34.66878224,-0.114440827,,472718.0,,28.2857682,,,,20,,22300000000000.0,233143.0,465950.0,,,,,400.0,-0.91,,,,,,41.0,-0.87,97.27,,5600000.0,2.55,2.53,5.62,0.97,1.97,50.67,5.27,5.35,2.64,-32.38,80.63,2.41,1.72,63.37,23.73,6.78,-38.26
442,1394,10.90909086,1.222438629,,2950463.0,,28.2857682,,,,20,,35300000000000.0,2119370.0,5832700.0,,,,,250.0,-0.77,,,,,,264.0,-0.77,9.24,,8000000.0,2.47,0.84,2.92,3.09,4.09,24.47,13.9,7.03,5.05,-12.85,95.98,7.34,1.54,19.06,15.76,10.01,-28.63
443,1394,23.65290415,0.821279196,,1058713.0,,28.2857682,,,,20,,23300000000000.0,-920922.0,1081950.0,,,,,2.0,-3.17,,,,,,-474.0,-3.17,-12.65,,3884211.0,6.97,0.42,10.91,18.74,19.74,5.07,1.97,1.92,-1.67,-37.99,76.85,1.06,8.16,3.53,5.81,0.32,9.1
444,1394,114.2105552,1.568026018,,4916200.0,,28.2857682,,,,20,,63400000000000.0,6547545.0,7840309.0,,,,,200.0,-0.52,,,,,,327.0,-0.03,9.69,,20000000.0,2.0,0.32,31.03,0.91,1.91,52.49,4.01,2.52,3.35,-35.4,96.02,1.54,6.44,10.24,7.22,3.9,59.49
445,1394,-12.01716738,0.258200454,,1871574.0,,28.2857682,,,,20,,15300000000000.0,2445782.0,3391320.0,,,,,2100.0,-0.43,,,,,,2574.0,-0.43,6.24,,950000.0,2.1,1.6,37.52,1.33,2.33,42.98,35.61,19.65,25.68,-10.5,98.32,16.09,1.4,9.98,13.86,29.61,105.12
497,1394,21.64441335,0.499025841,,317863.0,,28.2857682,,,,20,,1830000000000.0,331659.0,413266.0,,,,,860.0,-0.42,,,,,,947.0,-0.42,5.52,,350000.0,2.26,1.57,6.51,0.69,1.69,59.15,35.54,27.33,28.52,-13.15,93.6,8.33,1.38,30.1,23.35,30.11,82.44
559,1394,7.424420471,0.494471331,,367611.0,,28.2857682,,,,20,,6110000000000.0,203790.0,813776.0,,,,,73.0,-0.87,,,,,,48.0,-0.71,30.6,,4160000.0,1.32,1.05,16.92,1.49,2.49,40.19,13.95,6.3,3.49,-25.18,77.72,2.38,0.98,71.32,30.15,12.34,115.05
563,1394,39.45351609,0.937231142,,807864.0,,28.2857682,,,,20,,3920000000000.0,559531.0,915880.0,,,,,1750.0,-0.66,,,,,,1865.0,0.12,7.0,,300000.0,4.1,2.39,1.25,1.25,2.25,44.37,55.96,49.36,34.18,15.49,97.99,6.63,0.91,18.33,22.17,49.52,98.53
589,1394,45.9709379,1.188528346,,30356.0,,28.2857682,,,,20,,313000000000.0,48919.0,38128.0,,,,,100.0,0.14,,,,,,596.0,0.14,3.92,,82000.0,2.07,0.67,4.61,2.01,3.01,33.25,8.2,6.53,10.52,-41.64,100.0,1.91,1.42,17.64,14.65,15.82,108.96
592,1394,-11.6403464,1.64006496,,3712990.0,,28.2857682,,,,20,,24100000000000.0,3782514.0,9565728.0,,,,,1761.0,-0.57,,,,,,1576.0,-0.57,6.36,,2400000.0,2.86,0.93,4.64,0.58,1.58,63.24,36.87,14.31,14.58,-10.89,95.06,21.37,3.82,9.25,30.43,15.05,72.07
598,1394,17.91197557,0.262816042,,2282854.0,,28.2857682,,,,20,,13700000000000.0,2047747.0,2809562.0,,,,,600.0,-0.28,,,,,,1160.0,-0.28,3.34,,3529200.0,2.3,2.63,8.97,0.72,1.72,58.12,53.87,43.77,39.27,-10.24,92.14,9.43,1.43,33.84,69.52,46.55,5265.55
613,1394,35.36603123,0.819711806,,17944484.0,,28.2857682,,,,20,,139000000000000.0,22016332.0,19698022.0,,,,,5500.0,-0.22,,,,,,5504.0,-0.22,6.29,,4000000.0,5.19,3.29,15.35,0.54,1.54,64.77,46.82,42.65,52.33,-5.4,96.89,3.68,1.67,9.51,50.93,53.47,149.6
1,1395,-9.921313706,1.575183805,0.79,76574.0,2.09,-3.726529991,0.23,-3.85,16.62,15,-0.07,811000000000.0,74499.0,102502.0,0.63,-111594.0,0.0,1.13,600.0,0.05,0.46,8.57,0.24,97.05,49.16,2483.0,0.05,2.72,24.92,120000.0,4.09,0.83,7.21,3.55,4.55,21.99,22.21,17.24,14.29,-40.99,96.88,4.08,2.8,5.75,20.69,17.41,-24.82
2,1395,79.06746034,1.835757646,0.0,48160.0,0.66,-3.726529991,0.45,-4.27,1.35,15,-0.31,431000000000.0,33200.0,67442.0,0.84,-39259.0,0.0,0.73,150.0,3.6,0.78,8.12,0.66,279.25,18.01,221.0,3.56,12.99,12.73,150000.0,2.2,1.45,2.68,1.17,2.17,46.18,22.7,16.21,11.17,32.1,87.67,6.49,1.84,50.49,16.24,16.31,-65.09
3,1395,-5.797101512,2.026138277,0.44,7003143.0,0.51,-3.726529991,0.25,-17.13,0.86,15,-0.26,52300000000000.0,7654168.0,7157919.0,0.79,-4030457.0,0.0,0.34,200.0,-0.22,0.36,12.5,0.38,362.85,25.16,271.0,0.28,6.84,18.07,28215000.0,1.37,2.49,4.86,0.67,1.67,60.05,34.15,33.41,36.51,38.46,99.59,1.08,1.55,134.6,47.11,36.51,-58.83
4,1395,32.77511957,2.871668379,0.59,10094195.0,0.82,-3.726529991,0.39,-9.87,1.48,15,-0.04,74200000000000.0,10091109.0,12388719.0,0.88,-3866350.0,0.0,0.43,280.0,0.01,0.83,14.05,0.74,255.19,26.9,336.0,0.68,7.36,19.19,30000000.0,1.71,2.43,0.47,0.76,1.76,56.83,40.59,33.07,33.06,74.31,99.32,7.58,1.06,98.29,22.58,39.99,-197.78
6,1395,321.255061,1.071227203,0.0,282034.0,7.64,-3.726529991,0.89,46.97,0.16,15,0.71,2730000000000.0,283102.0,345810.0,12.22,734477.0,0.0,0.72,280.0,2.17,10.49,37.83,10.33,303.12,42.1,1398.0,2.16,9.65,34.12,202500.0,3.38,5.06,0.36,0.11,1.11,90.37,64.08,52.26,52.46,71.47,75.87,11.82,0.67,37.52,5.51,52.46,46.96
9,1395,0.963855445,1.642238254,0.0,-23011.0,0.43,-3.726529991,0.53,12.36,1.4,15,-1.18,417000000000.0,-12297.0,2764.0,1.07,16006.0,0.0,0.17,,-0.33,-0.15,0.37,0.69,799.86,0.85,-60.0,-0.32,-34.35,0.52,,1.96,4.99,1.67,1.4,2.4,41.61,3.31,-27.54,-14.71,-39.45,86.11,29.99,0.37,242.19,3.7,8.0,491880.0
10,1395,102.5641026,1.367805437,0.0,496153.0,3.05,-3.726529991,0.65,99.49,0.29,15,0.16,3390000000000.0,550143.0,600249.0,4.61,707824.0,0.0,1.03,200.0,2.74,3.86,42.0,2.99,246.93,51.45,1100.0,2.73,6.16,41.35,500000.0,2.55,2.52,29.94,0.15,1.15,86.92,44.66,36.91,40.93,86.82,98.23,7.82,1.49,37.2,32.2,41.2,99.16
11,1395,171.7105262,1.072945646,0.0,14327.0,1.51,-3.726529991,0.39,65.62,0.5,15,-0.31,776000000000.0,10895.0,34278.0,1.35,26383.0,0.0,0.59,10.0,0.6,1.19,4.23,1.01,223.17,6.2,67.0,0.6,71.48,5.75,162000.0,4.29,5.09,1.78,0.44,1.44,69.56,22.5,9.41,7.15,9.6,89.29,13.1,1.69,106.35,11.39,9.46,56.06
14,1395,0.859598867,0.069709174,0.0,-35982.0,0.26,-3.726529991,0.77,1175.68,32.57,15,0.01,235000000000.0,-28129.0,2599.0,0.96,-5292.0,0.0,0.21,,-0.39,0.87,-6.69,0.7,483.91,-36.67,-225.0,-0.39,-8.35,-9.43,,9.74,6.83,7.12,32.57,33.57,2.98,7.55,-104.57,-81.75,-45.03,94.2,59.67,0.29,363.27,-33.32,-26.98,353.27
15,1395,1.923076925,0.115698845,0.0,9138.0,1.68,-3.726529991,0.77,14.38,0.27,15,0.27,194000000000.0,9532.0,25417.0,7.61,74415.0,0.0,0.89,200.0,-0.08,4.72,8.72,4.66,186.0,11.2,190.0,-0.08,20.41,10.56,50000.0,2.1,2.0,5.74,0.27,1.27,78.51,26.21,9.42,9.83,-1.46,73.77,11.29,1.18,51.55,13.97,11.89,14.04
27,1395,16.15340308,1.899904381,,328745.0,,-3.726529991,,,,15,,2190000000000.0,33417.0,1080919.0,,,,,4.0,-0.93,,,,,,34.0,-0.64,46.41,,955493.0,1.95,0.38,3.73,2.61,3.61,27.72,18.81,5.72,0.58,15.48,94.6,13.21,3.17,16.62,10.42,5.95,-4.07
28,1395,22.07267827,0.380929265,0.0,177758.0,5.69,-3.726529991,0.83,110.8,3.28,15,0.26,997000000000.0,147576.0,239814.0,1.31,216132.0,0.0,2.33,200.0,0.33,1.23,14.97,0.89,93.78,49.25,1756.0,0.33,2.84,26.87,200000.0,2.61,0.43,2.83,1.96,2.96,33.76,10.46,7.75,6.44,6.19,92.23,5.88,2.53,3.66,1.22,8.64,110.8
29,1395,16.45833332,1.564881591,0.0,69028.0,1.36,-3.726529991,0.35,-15.94,3.1,15,0.88,611000000000.0,27527.0,144521.0,1.01,4524.0,0.0,1.49,,0.94,0.82,3.14,0.47,89.06,12.92,68.0,0.96,22.47,4.14,,2.69,0.47,7.35,2.73,3.73,26.83,11.07,5.29,2.11,4.12,61.47,5.53,4.99,30.64,-1.76,5.37,-43.52
30,1395,21.92046548,1.744678238,0.0,50355.0,1.8,-3.726529991,0.59,47.52,0.91,15,-0.28,482000000000.0,25844.0,87840.0,1.39,113647.0,0.0,0.69,25.0,-0.35,1.08,3.47,1.08,385.08,6.33,103.0,-0.35,18.73,4.43,250000.0,1.17,0.88,12.82,0.91,1.91,52.37,17.16,9.84,5.05,-9.12,99.35,7.27,1.48,45.72,9.34,11.96,46.55
31,1395,52.48868774,1.172744276,0.0,134594.0,6.22,-3.726529991,0.87,61.6,4.27,15,0.63,698000000000.0,89284.0,225043.0,1.55,219841.0,0.0,2.12,300.0,0.37,1.4,12.49,1.01,137.96,42.85,1099.0,0.37,3.18,21.1,200000.0,2.49,0.46,4.37,1.56,2.56,39.13,14.82,8.86,5.88,-14.3,91.59,6.04,2.45,5.35,7.78,8.45,57.78
35,1395,-5.555555555,0.141514105,0.0,30189.0,2.53,-3.726529991,0.83,26.61,1.07,15,-0.3,727000000000.0,46613.0,65946.0,1.89,185591.0,0.0,1.04,175.0,-0.03,1.64,9.46,1.35,250.32,18.1,233.0,-0.04,15.6,16.89,200000.0,2.76,1.42,36.75,0.94,1.94,51.43,12.91,5.91,9.13,2.27,95.17,7.07,1.24,39.17,11.73,10.56,26.54
38,1395,9.615384609,0.109129813,0.0,126995.0,1.79,-3.726529991,0.66,70.17,1.46,15,0.0,609000000000.0,92171.0,173815.0,1.48,183487.0,0.0,0.91,200.0,0.91,1.33,8.97,1.26,411.71,20.37,307.0,0.9,6.61,16.42,300000.0,1.3,0.65,1.01,1.46,2.46,40.64,18.56,13.56,9.84,11.84,90.23,4.67,1.31,32.04,10.78,13.53,70.05
52,1395,-1.793721928,0.073507641,0.0,213384.0,0.0,-3.726529991,0.85,404.66,6.45,15,0.87,988000000000.0,173302.0,261727.0,1.16,166912.0,0.0,2.0,860.0,1.1,1.02,13.16,0.69,101.97,52.6,716.0,1.6,7.08,21.83,195000.0,2.56,0.38,4.57,2.75,3.75,26.64,9.94,8.11,6.58,11.9,97.13,1.69,2.2,7.41,7.67,10.86,180.42
54,1395,38.48797247,0.037252465,0.0,63735.0,0.0,-3.726529991,0.88,17.32,5.42,15,-1.92,412000000000.0,26361.0,113345.0,1.15,58608.0,0.0,2.19,,-1.9,1.11,4.84,0.7,664.48,162.27,261.0,-1.9,15.67,9.83,,4.6,0.34,3.04,5.42,6.42,15.59,9.48,5.33,2.21,54.82,81.7,4.37,2.63,8.42,5.98,7.24,-88.46
55,1395,27.31481481,-0.041378329,0.0,161067.0,0.0,-3.726529991,0.84,152.56,7.13,15,-9.88,745000000000.0,128841.0,184768.0,1.44,213558.0,0.0,1.57,40.0,-9.89,1.34,15.6,0.8,328.82,52.45,658.0,-11.5,3.43,26.55,330196.0,1.97,0.57,22.15,1.3,2.3,43.55,14.26,12.43,9.95,18.27,98.25,1.95,1.87,12.75,17.45,14.5,152.56
56,1395,46.03773582,0.509655309,0.0,405068.0,4.21,-3.726529991,0.62,40.72,0.8,15,-0.37,3930000000000.0,308661.0,612199.0,1.76,746435.0,0.0,0.9,100.0,-0.35,1.62,10.82,1.34,287.34,17.04,489.0,-0.35,12.76,13.81,1260000.0,2.16,1.54,0.67,0.7,1.7,58.72,23.9,15.81,12.05,3.06,92.17,8.31,1.35,24.6,10.07,17.23,40.57
61,1395,204.7337277,0.233691667,0.0,130364.0,11.13,-3.726529991,0.93,110.16,10.37,15,-0.11,1090000000000.0,46005.0,321239.0,1.09,75216.0,0.0,1.69,700.0,-0.27,1.05,4.54,0.97,224.08,45.47,1314.0,-0.27,23.69,8.61,35000.0,8.72,0.63,2.66,10.37,11.37,8.79,18.7,7.59,2.68,17.34,98.61,11.12,1.56,2.04,-1.63,7.9,96.09
62,1395,6.940063132,0.630318722,0.0,573929.0,1.47,-3.726529991,0.49,-1.35,14.71,15,-0.38,1540000000000.0,59699.0,1263660.0,0.64,-1296274.0,0.0,0.9,140.0,2.65,0.46,1.47,0.33,98.19,23.9,248.0,2.61,25.94,1.94,240000.0,3.88,0.41,5.97,9.28,10.28,9.73,33.62,15.27,1.59,9.66,92.06,19.49,1.89,6.39,14.12,16.13,-4.32
73,1395,-21.69148642,-0.001430295,0.0,3814.0,0.67,-3.726529991,0.65,16.84,1.18,15,-0.81,682000000000.0,6598.0,16055.0,1.49,63104.0,0.0,0.41,7.0,-0.87,0.56,2.48,0.73,294.78,5.0,65.0,-0.87,104.89,4.64,100000.0,4.1,5.57,3.05,1.18,2.18,45.92,13.12,3.12,5.39,34.0,97.83,10.0,0.63,81.69,-0.91,9.6,13.51
94,1395,86.31578949,0.594608862,0.0,-42173.0,0.56,-3.726529991,0.65,619.93,20.43,15,-0.05,750000000000.0,-44724.0,-2969.0,1.05,3035.0,0.0,0.23,,0.68,0.58,-5.66,0.56,134.31,-16.06,-638.0,0.68,-11.75,-7.4,,20.38,24.49,30.93,5.54,6.54,15.28,-9.7,-137.75,-146.09,-33.64,96.21,43.85,0.26,228.65,-259.52,-117.74,350.38
96,1395,43.5483871,1.093633064,0.0,-57120.0,0.0,-3.726529991,0.58,51.2,5.59,15,-3.02,588000000000.0,-61385.0,-30790.0,0.86,-42504.0,0.0,0.51,,39.87,0.8,-1.61,0.71,632.75,-7.83,-613.0,162.26,-3.84,-4.5,,3.13,2.13,14.81,1.71,2.71,36.92,-11.14,-20.66,-22.2,13.29,93.61,9.52,1.07,36.17,4.57,-18.85,54.21
107,1395,-2.17391299,0.100837961,0.74,1533578.0,7.41,-3.726529991,0.84,52.11,3.32,15,-0.14,5680000000000.0,920373.0,2340435.0,1.29,1370970.0,0.0,1.05,650.0,-0.37,1.18,14.37,0.97,331.81,40.85,736.0,-0.21,6.18,16.37,1250000.0,2.43,0.84,15.67,2.1,3.1,32.3,34.79,22.8,13.68,1.78,95.45,10.19,1.11,18.58,16.2,24.61,52.33
108,1395,0.941176457,0.846891649,0.67,5362799.0,10.73,-3.726529991,0.66,307.56,4.2,15,0.14,18100000000000.0,3697432.0,6205989.0,1.18,2077207.0,0.0,0.73,1750.0,0.27,0.81,19.03,0.61,355.32,63.75,1848.0,0.27,4.9,26.53,2000000.0,2.98,1.27,3.93,1.86,2.86,34.92,43.64,37.71,26.0,7.97,84.98,6.33,1.33,14.07,50.02,42.57,267.65
112,1395,10.25179853,0.043034542,0.61,455011.0,3.47,-3.726529991,0.52,231.41,2.01,15,-0.1,2480000000000.0,386193.0,508449.0,1.46,146072.0,0.0,0.99,1600.0,-0.05,1.27,38.67,0.96,51.42,59.84,1839.0,-0.05,6.42,51.35,210000.0,3.9,2.52,30.65,0.59,1.59,62.74,51.69,46.26,39.26,5.51,83.98,5.43,2.12,21.35,51.66,51.02,218.31
115,1395,-17.79661021,-0.039155066,0.82,6046.0,0.84,-3.726529991,0.52,-1.79,6.55,15,-0.63,368000000000.0,5851.0,55153.0,0.65,-68871.0,0.0,0.73,,-0.31,0.56,1.51,0.47,200.52,8.31,190.0,-0.31,62.98,2.4,,1.34,1.32,7.35,0.96,1.96,50.9,19.88,2.18,2.11,-0.45,94.41,12.65,2.06,11.07,20.47,2.68,-6.87
116,1395,55.70876986,0.63240237,0.59,3527046.0,0.36,-3.726529991,0.74,80.68,1.85,15,-0.23,30000000000000.0,3685713.0,5401726.0,1.88,4723444.0,0.0,0.75,1800.0,-0.14,1.47,24.46,1.4,379.69,45.93,1842.0,-0.14,8.15,39.9,2000000.0,3.68,2.64,15.89,0.92,1.92,52.2,47.51,31.02,32.42,10.04,86.91,20.97,1.06,17.59,45.65,33.83,86.76
118,1395,13.74269012,0.832637933,0.6,3435974.0,0.94,-3.726529991,0.67,72.52,1.98,15,-0.35,16000000000000.0,3471963.0,5207726.0,1.77,5339030.0,0.0,1.29,600.0,-0.54,1.61,18.53,0.96,54.52,34.39,688.0,-0.36,4.63,29.59,5040000.0,1.56,0.66,32.42,0.81,1.81,55.18,21.47,14.16,14.31,1.14,82.68,6.36,1.98,20.75,21.31,17.41,68.05
119,1395,-14.52991448,1.322515306,0.37,110126.0,0.44,-3.726529991,0.3,-5.4,0.81,15,0.64,1240000000000.0,45390.0,167886.0,0.81,-85761.0,0.0,0.7,39.0,-37.0,0.75,3.78,0.61,174.32,6.72,72.0,-31.79,27.44,4.35,629607.0,1.78,1.48,5.13,0.79,1.79,55.87,19.94,13.08,5.39,25.6,81.87,6.54,2.33,74.77,15.54,14.28,-51.19
129,1395,44.73684216,1.479894161,0.84,8781.0,2.05,-3.726529991,0.96,39.98,6.25,15,74.82,362000000000.0,45682.0,29512.0,1.24,143647.0,0.0,0.52,46.0,90.2,0.93,6.69,0.91,753.48,33.83,456.0,78.86,7.93,8.16,100000.0,2.29,1.02,5.41,3.84,4.84,20.65,8.33,2.48,12.89,3.19,97.24,4.71,0.48,28.22,3.28,32.77,39.98
131,1395,19.48148151,0.028523095,0.0,1239142.0,11.29,-3.726529991,0.9,63.06,2.53,15,0.11,4920000000000.0,926013.0,1009798.0,1.66,1609630.0,0.0,0.56,1800.0,0.19,1.5,22.13,1.42,762.55,49.44,2449.0,0.19,5.31,31.77,378000.0,2.45,2.08,0.16,1.24,2.24,44.57,42.79,52.51,39.24,6.56,98.29,4.58,0.58,16.02,20.88,53.46,63.06
132,1395,16.56600515,-0.039614443,0.0,789898.0,12.23,-3.726529991,0.94,98.8,8.46,15,0.06,2130000000000.0,381952.0,918015.0,1.25,491896.0,0.0,0.76,1900.0,0.44,1.12,14.71,1.04,831.53,71.74,2652.0,0.44,2.79,20.09,144000.0,3.4,1.09,0.4,3.23,4.23,23.66,46.78,40.25,19.46,5.43,98.74,6.45,0.79,7.34,20.01,40.36,96.58
