CompanyId,Return,Beta,Return_mean,Return_median,Return_min,Return_max,Beta_mean,Beta_median,Beta_min,Beta_max,Debt_to_total_assets_ratio_mean,Debt_to_total_assets_ratio_median,Debt_to_total_assets_ratio_min,Debt_to_total_assets_ratio_max,Operating_profit_to_sale_mean,Operating_profit_to_sale_median,Operating_profit_to_sale_min,Operating_profit_to_sale_max,Fixed_asset_turnover_mean,Fixed_asset_turnover_median,Fixed_asset_turnover_min,Fixed_asset_turnover_max,Return_from_market_mean,Return_from_market_median,Return_from_market_min,Return_from_market_max,Current_assets_ratio_mean,Current_assets_ratio_median,Current_assets_ratio_min,Current_assets_ratio_max,Working_capital_return_mean,Working_capital_return_median,Working_capital_return_min,Working_capital_return_max,Longterm_debt_to_equity_ratio_mean,Longterm_debt_to_equity_ratio_median,Longterm_debt_to_equity_ratio_min,Longterm_debt_to_equity_ratio_max,Return_ratio_without_risk_mean,Return_ratio_without_risk_median,Return_ratio_without_risk_min,Return_ratio_without_risk_max,Profit_margin_growth_rate_mean,Profit_margin_growth_rate_median,Profit_margin_growth_rate_min,Profit_margin_growth_rate_max,Stock_market_value_mean,Stock_market_value_median,Stock_market_value_min,Stock_market_value_max,Net_profit_to_sale_mean,Net_profit_to_sale_median,Net_profit_to_sale_min,Net_profit_to_sale_max,Net_profit_to_Gross_profit_mean,Net_profit_to_Gross_profit_median,Net_profit_to_Gross_profit_min,Net_profit_to_Gross_profit_max,Current_ratio_mean,Current_ratio_median,Current_ratio_min,Current_ratio_max,Net_working_capital_mean,Net_working_capital_median,Net_working_capital_min,Net_working_capital_max,Operating_assets_Ratio_mean,Operating_assets_Ratio_median,Operating_assets_Ratio_min,Operating_assets_Ratio_max,Total_asset_turnover_mean,Total_asset_turnover_median,Total_asset_turnover_min,Total_asset_turnover_max,DPS_mean,DPS_median,DPS_min,DPS_max,EPS_growth_mean,EPS_growth_median,EPS_growth_min,EPS_growth_max,Liquidity_ratios_mean,Liquidity_ratios_median,Liquidity_ratios_min,Liquidity_ratios_max,ROA_mean,ROA_median,ROA_min,ROA_max,Quick_Ratio_mean,Quick_Ratio_median,Quick_Ratio_min,Quick_Ratio_max,Average_payment_period_mean,Average_payment_period_median,Average_payment_period_min,Average_payment_period_max,ROE_mean,ROE_median,ROE_min,ROE_max,EPS_mean,EPS_median,EPS_min,EPS_max,Total_income_growth_mean,Total_income_growth_median,Total_income_growth_min,Total_income_growth_max,P_to_E_mean,P_to_E_median,P_to_E_min,P_to_E_max,ROI_mean,ROI_median,ROI_min,ROI_max,Capital_mean,Capital_median,Capital_min,Capital_max,P_to_B_mean,P_to_B_median,P_to_B_min,P_to_B_max,P_to_S_mean,P_to_S_median,P_to_S_min,P_to_S_max,Cash_to_total_assets_ratio_mean,Cash_to_total_assets_ratio_median,Cash_to_total_assets_ratio_min,Cash_to_total_assets_ratio_max,Debt_to_equity_ratio_mean,Debt_to_equity_ratio_median,Debt_to_equity_ratio_min,Debt_to_equity_ratio_max,Equity_Ratio_mean,Equity_Ratio_median,Equity_Ratio_min,Equity_Ratio_max,DuPont_Ratio_mean,DuPont_Ratio_median,DuPont_Ratio_min,DuPont_Ratio_max,Gross_profit_margin_mean,Gross_profit_margin_median,Gross_profit_margin_min,Gross_profit_margin_max,Operating_profit_margin_mean,Operating_profit_margin_median,Operating_profit_margin_min,Operating_profit_margin_max,Net_profit_margin_mean,Net_profit_margin_median,Net_profit_margin_min,Net_profit_margin_max,Sales_growth_rate_mean,Sales_growth_rate_median,Sales_growth_rate_min,Sales_growth_rate_max,Current_debt_to_total_debt_Ratio_mean,Current_debt_to_total_debt_Ratio_median,Current_debt_to_total_debt_Ratio_min,Current_debt_to_total_debt_Ratio_max,Cost_to_sales_ratio_mean,Cost_to_sales_ratio_median,Cost_to_sales_ratio_min,Cost_to_sales_ratio_max,Sale_to_current_assets_mean,Sale_to_current_assets_median,Sale_to_current_assets_min,Sale_to_current_assets_max,Operating_cash_flow_to_sales_mean,Operating_cash_flow_to_sales_median,Operating_cash_flow_to_sales_min,Operating_cash_flow_to_sales_max,Cash_flow_returns_to_sales_mean,Cash_flow_returns_to_sales_median,Cash_flow_returns_to_sales_min,Cash_flow_returns_to_sales_max,Profit_margin_before_interest_and_taxes_mean,Profit_margin_before_interest_and_taxes_median,Profit_margin_before_interest_and_taxes_min,Profit_margin_before_interest_and_taxes_max,Net_return_on_working_capital_mean,Net_return_on_working_capital_median,Net_return_on_working_capital_min,Net_return_on_working_capital_max,r_dicho,b_dicho
372,37.85447839,0.355368219,329.262083985,146.57218003999998,34.97267766,988.9312982,0.8029636785,0.7352122305,0.468813229,1.272617024,0.704,0.7,0.68,0.75,309097.4,162341.0,128574.0,798575.0,3.308,3.43,0.0,5.85,102.88807487,107.7122458,-20.86124983,187.0833336,0.8719999999999999,0.9,0.81,0.93,49.268,48.68,38.38,59.21,3.33,2.95,2.7,4.26,19.4,20.0,15.0,22.0,0.412,0.53,-0.18,0.82,5359600000000.0,917000000000.0,385000000000.0,14600000000000.0,312099.2,169680.0,65389.0,917398.0,420583.6,256596.0,4211.0,1171304.0,1.648,1.34,1.29,2.48,770190.4,408487.0,167657.0,2072664.0,36.424,0.0,0.0,92.26,1.95,1.79,1.67,2.63,234.0,240.0,100.0,380.0,1.594,1.35,-0.24,5.17,0.998,1.12,0.0,1.41,13.648,10.53,6.6,28.53,0.94,0.92,0.61,1.36,84.44800000000001,77.04,0.0,178.96,37.364,42.9,19.49,56.95,729.4,607.0,306.0,1629.0,1.848,1.36,0.01,5.17,11.824,7.54,5.41,30.43,21.626,23.97,10.21,36.62,423000.0,213000.0,213000.0,913000.0,4.212,1.94,1.22,9.72,1.032,0.34,0.25,2.58,9.514,11.28,1.71,15.98,1.852,1.91,0.81,3.19,2.852,2.91,1.81,4.19,37.80200000000001,34.31,23.84,55.15,10.694,13.45,0.16,15.22,7.754,8.01,6.03,9.43,6.662000000000001,6.3,3.46,10.83,52.548,41.8,23.59,110.07,87.242,89.16,79.85,92.62,8.16,8.79,5.97,9.35,2.042,2.06,1.54,2.44,10.696,11.16,6.65,13.97,5.156000000000001,5.55,-9.17,15.38,8.318,8.36,6.47,11.1,49.268,48.68,38.38,59.21,1,1
374,73.67496977,0.29868726,208.63320083466667,258.4229391,1.100000004,366.3766634,1.1980279436666663,1.098940113,0.95813103,1.537012688,0.755,0.73,0.69,0.87,198196.0,137612.5,90145.0,427414.0,13.152500000000002,14.07,7.05,17.42,107.22436154250002,131.33768120000002,-20.86124983,187.0833336,0.965,0.965,0.94,0.99,9.0825,11.21,1.11,12.8,5.244999999999999,4.0600000000000005,3.26,9.6,20.5,20.0,20.0,22.0,3.6425,1.895,-0.9,11.68,4188500000000.0,3156000000000.0,452000000000.0,9990000000000.0,43200.5,25331.5,8967.0,113172.0,526337.75,360654.0,171391.0,1212652.0,1.4625,1.44,1.31,1.66,641546.75,654504.0,314352.0,942827.0,48.06,47.995,0.0,96.25,1.6375,1.6549999999999998,1.29,1.95,14.75,11.0,7.0,30.0,4.285,2.2,0.95,11.79,0.8875,0.9,0.42,1.33,2.1425,2.505,0.25,3.31,0.765,0.785,0.49,1.0,132.605,119.275,91.22,200.65,10.145,12.01,1.31,15.25,93.25,90.0,14.0,179.0,4.41,2.4450000000000003,1.13,11.62,197.78250000000003,61.925,14.71,652.57,3.4275,3.955,0.43,5.37,446250.0,472500.0,210000.0,630000.0,6.012499999999999,5.025,1.44,12.56,0.6549999999999999,0.605,0.26,1.15,5.955,5.99,2.67,9.17,4.785,3.665,2.21,9.6,5.785,4.665,3.21,10.6,20.965000000000003,21.630000000000003,9.43,31.17,11.125000000000002,11.21,7.95,14.13,4.7675,3.92,3.54,7.69,0.9775,0.99,0.18,1.75,77.22999999999999,64.305,46.53,133.78,89.7525,89.16,84.12,96.57,3.79,3.635,3.08,4.81,1.515,1.43,1.29,1.91,12.27,13.614999999999998,5.39,16.46,-4.1025,-4.970000000000001,-10.89,4.42,5.1125,4.295,3.68,8.18,7.402500000000001,7.85,1.11,12.8,1,1
375,127.2917277,0.469119721,113.47761296766669,1.234567903,-37.6644737,376.8627447,0.8488935696666667,0.763715224,0.357048684,1.425916801,0.7274999999999999,0.725,0.64,0.82,174285.25,32818.5,24161.0,607343.0,3.78,3.395,3.01,5.32,63.255321667500006,59.45970995,-20.86124983,154.9631166,0.8125,0.8200000000000001,0.77,0.84,26.617500000000003,22.675,-18.25,79.37,5.3125,4.245,3.52,9.24,20.5,20.0,20.0,22.0,-1.1149999999999998,-0.235,-15.45,11.46,5341750000000.0,445000000000.0,177000000000.0,20300000000000.0,107102.0,32519.0,15408.0,347962.0,288785.25,106462.0,62981.0,879236.0,1.1675,1.16,1.0,1.35,84945.75,82162.0,4741.0,170718.0,23.9225,0.0,0.0,95.69,2.65,2.67,1.83,3.43,78.0,52.0,8.0,200.0,-5.8575,0.305,-33.54,9.5,0.9675,0.98,0.76,1.15,5.515,4.2,2.06,11.6,0.495,0.51,0.29,0.67,49.27,49.19,30.93,67.77,32.7975,17.745,11.84,83.86,332.75,222.5,105.0,781.0,-5.887499999999999,0.3,-33.01,8.86,27.87,24.235,4.7,58.31,9.0825,6.94,5.25,17.2,220528.75,145705.0,145705.0,445000.0,14.8825,2.435,0.92,53.74,0.6675,0.23,0.12,2.09,13.4725,4.14,3.2,42.41,2.7025,3.3,0.84,3.37,3.7025,4.3,1.84,4.37,30.925,23.265,22.88,54.29,5.7725,4.965,4.16,9.0,2.8175,1.98,1.14,6.17,2.085,1.835,0.93,3.74,63.3425,45.16,2.83,160.22,85.72,86.16,80.6,89.96,2.1625,2.085,2.05,2.43,3.2125,3.315,2.33,3.89,7.272500000000001,7.2,4.6,10.09,1.1825,1.365,-3.05,5.05,3.7975,3.84,1.26,6.25,-101.655,19.925,-520.76,74.29,1,1
377,366.2210607,0.320141326,82.96057125874,43.99999999,-13.79310346,277.6515152,0.4493638995999999,0.373813631,0.201871096,0.830316037,0.68,0.6699999999999999,0.59,0.79,99499.83333333331,53917.5,27111.0,351086.0,2.8083333333333336,2.83,1.38,4.87,81.158090985,77.27808572,-20.86124983,187.0833336,0.8216666666666668,0.8200000000000001,0.73,0.9,18.966666666666665,8.35,2.11,59.87,3.0383333333333336,2.77,1.71,5.36,20.33333333333333,20.0,20.0,22.0,2.893333333333333,-0.295,-0.77,14.96,6384666666666.667,975000000000.0,345000000000.0,29200000000000.0,55985.16666666666,15457.0,3601.0,244870.0,180408.3333333333,100838.5,65195.0,552893.0,1.32,1.315,1.25,1.39,270903.0,211570.0,190599.0,550797.0,27.87333333333333,0.0,0.0,84.33,1.155,0.94,0.48,2.31,57.833333333333336,21.5,1.0,239.0,6.8933333333333335,0.73,-0.84,37.8,0.69,0.7849999999999999,0.21,1.02,3.1950000000000003,1.58,0.4,10.32,0.475,0.45,0.31,0.7,232.0383333333333,197.175,50.51,578.17,11.343333333333334,4.025,1.08,41.97,142.66666666666666,40.5,12.0,582.0,6.896666666666667,0.7050000000000001,-0.84,36.06,250.645,88.82499999999999,6.93,1005.13,6.016666666666666,2.075,0.54,24.29,360370.5,360370.5,300000.0,420741.0,10.385,2.485,0.87,41.27,1.97,1.235,0.39,5.33,2.6666666666666665,0.495,0.09,8.3,2.098333333333333,2.05,1.26,3.0,3.098333333333333,3.05,2.26,4.0,33.578333333333326,32.875,25.0,44.2,10.863333333333337,10.145,8.02,17.27,6.133333333333333,5.995,1.99,11.43,2.678333333333333,1.93,0.28,5.7,58.155,61.43,-43.1,132.18,92.19166666666668,92.435,88.81,94.9,5.255,6.035,2.73,6.69,1.281666666666667,1.19,0.64,1.98,34.57,37.625,7.67,59.89,12.993333333333332,8.18,-12.66,58.37,12.226666666666668,10.51,2.5,22.04,19.973333333333333,8.175,2.13,70.95,1,1
383,585.2972234,0.259500411,166.48360889333333,-0.6652520700000011,-34.7222222,556.7567567,0.5501685951666667,0.3320771575,-0.121489346,1.860512113,0.4257142857142857,0.44,0.33,0.53,36026.28571428572,20142.0,11720.0,151929.0,2.415714285714286,1.8,0.0,6.97,81.78449629857143,85.54292818,-20.86124983,187.0833336,0.68,0.67,0.59,0.82,49.04571428571429,47.86,16.38,98.2,0.8057142857142857,0.83,0.52,1.18,19.571428571428573,20.0,15.0,22.0,0.8485714285714285,-0.11,-0.67,3.92,3899120000000.0,297000000000.0,48000000000.0,22800000000000.0,39173.0,25676.0,6399.0,133712.0,61404.42857142857,35559.0,20369.0,219401.0,2.138571428571429,1.76,1.31,3.22,125188.42857142857,46980.0,19909.0,386246.0,28.314285714285717,0.0,0.0,99.42,1.19,1.04,0.89,1.78,79.57142857142857,82.0,14.0,200.0,0.992857142857143,-0.4,-0.65,4.24,1.3228571428571432,1.49,0.0,1.9,12.857142857142858,12.15,5.29,23.07,1.5371428571428574,1.11,0.98,2.45,109.06857142857142,91.13,0.0,187.52,20.46142857142857,17.28,8.49,37.95,389.8571428571428,348.0,123.0,793.0,1.0585714285714285,-0.31,-0.42,4.21,48.392857142857146,7.64,6.26,170.6,13.914285714285716,13.9,6.07,23.59,115928.28571428572,55000.0,40000.0,207166.0,9.181428571428572,1.93,0.66,46.42,5.018571428571428,1.67,0.42,22.06,22.112857142857145,25.4,6.67,39.72,0.5857142857142857,0.62,0.36,0.83,1.585714285714286,1.62,1.36,1.83,63.93999999999999,61.82,54.01,73.66,17.11,17.67,12.85,21.24,10.31857142857143,10.34,6.25,17.92,12.181428571428572,11.27,5.92,24.42,43.76285714285715,20.12,-31.8,132.93,96.8442857142857,96.92,96.05,97.71,7.652857142857143,7.55,5.2,11.43,1.7242857142857144,1.71,1.28,2.35,29.527142857142856,30.8,20.05,38.44,7.802857142857143,6.61,3.0,17.19,16.854285714285716,13.35,11.36,31.19,52.84142857142858,47.66,31.47,98.33,1,1
427,443.966647,0.053457328,130.27701258333332,115.39054382,-0.173260143,337.7473363,0.2237054751666666,0.262588781,-0.480065203,0.82889866,0.5571428571428572,0.56,0.47,0.68,139197.42857142858,99665.0,52513.0,351384.0,1.4471428571428573,1.32,0.0,3.6,81.78449629857143,85.54292818,-20.86124983,187.0833336,0.6828571428571427,0.65,0.51,0.83,136.61142857142858,128.75,88.39,196.88,1.8885714285714283,1.91,1.01,2.46,19.571428571428573,20.0,15.0,22.0,0.0628571428571428,-0.07,-0.3,0.64,4843000000000.0,1110000000000.0,207000000000.0,25200000000000.0,136197.14285714287,101074.0,45592.0,347159.0,201834.2857142857,162829.0,68365.0,563284.0,1.8885714285714283,2.04,1.37,2.21,132379.14285714287,86365.0,33721.0,325159.0,27.90857142857143,0.0,0.0,98.38,1.2114285714285715,1.14,0.92,1.81,1786.428571428571,1870.0,900.0,3315.0,0.4842857142857142,0.38,-0.36,1.48,0.91,1.05,0.0,1.53,35.95285714285715,29.61,23.86,52.61,0.6457142857142857,0.68,0.41,0.93,5.712857142857144,2.68,0.0,21.54,64.16428571428571,61.3,43.39,87.18,2027.7142857142856,1835.0,911.0,3471.0,0.5942857142857143,0.52,-0.36,1.48,20.19428571428572,7.97,4.55,72.49,42.387142857142855,36.95,29.81,56.68,64285.71428571428,50000.0,50000.0,100000.0,12.901428571428571,5.73,1.99,52.61,5.970000000000001,2.78,1.18,21.09,26.12857142857143,26.51,14.2,40.01,0.79,0.66,0.55,1.41,1.7900000000000005,1.66,1.55,2.41,56.90142857142858,60.1,41.48,64.42,41.637142857142855,39.69,36.41,47.21,30.304285714285715,29.45,23.38,39.86,29.514285714285712,26.5,21.53,39.58,36.21714285714285,23.73,1.02,126.23,84.05142857142857,80.38,72.31,95.21,11.895714285714288,9.7,6.79,18.87,1.695714285714286,1.84,1.25,1.95,16.45,14.19,8.38,28.58,27.375714285714285,24.59,8.94,40.82,34.0,31.38,25.65,43.68,136.51000000000002,128.75,88.39,196.88,1,1
435,147.1671388,1.039810216,29.386018985200003,17.64705894,-21.69312172,97.75910354,1.2996072846,1.357972607,0.689943111,1.697609547,0.0,0.0,0.0,0.0,40814628.66666666,19071120.0,14015263.0,125012696.0,1.0533333333333337,1.235,0.0,1.54,69.58805958166667,66.19342691,-20.86124983,187.0833336,0.5299999999999999,0.5249999999999999,0.46,0.61,317.8566666666666,175.785,112.31,983.7,0.7116666666666666,0.615,0.39,1.26,19.5,20.0,15.0,22.0,0.0649999999999999,0.0,-0.28,0.7,232950000000000.0,106500000000000.0,81300000000000.0,719000000000000.0,39117714.66666666,19465998.5,11342347.0,121546400.0,45549021.333333336,22241531.0,18020783.0,140060978.0,2.433333333333333,2.605,1.24,3.92,35173600.166666664,18154441.0,8456314.0,106138892.0,15.743333333333332,0.0,0.0,94.46,0.66,0.6699999999999999,0.46,0.85,433.0,325.0,80.0,1019.0,0.0166666666666666,-0.025,-0.72,0.9,1.1183333333333332,1.06,0.0,2.05,29.06,32.125,10.97,46.01,1.46,1.67,0.5,2.34,143.75000000000003,164.465,0.0,255.11,41.48333333333334,44.0,18.71,61.11,797.3333333333334,745.0,324.0,1380.0,0.3883333333333333,0.36,-0.43,1.47,5.96,5.85,4.22,8.13,31.85333333333333,34.105,14.54,45.61,48756311.333333336,39200000.0,17368934.0,101400000.0,2.061666666666667,2.115,1.24,2.86,2.5,2.49,1.7,3.21,7.511666666666666,5.89,5.09,15.0,0.4933333333333333,0.465,0.34,0.71,1.4933333333333332,1.465,1.34,1.71,67.56166666666667,68.355,58.49,74.35,50.34833333333333,52.09,37.8,62.52,44.156666666666666,45.03,29.34,55.81,41.855,45.915,23.74,53.39,33.505,20.295,-8.83,121.77,88.36666666666667,90.5,75.46,93.39,6.851666666666668,6.875,5.78,8.09,1.2166666666666666,1.215,1.05,1.39,60.54,61.715,36.55,80.78,37.55666666666667,34.415,23.35,52.11,48.12833333333333,52.145,32.07,57.42,172.57500000000002,173.7,116.04,245.97,1,-1
436,210.0334981,1.439770041,53.7385659575,60.369981405,-32.97297298,127.187274,1.24475495025,1.1328013515,0.608835023,2.104582075,0.482,0.5,0.43,0.52,120136308.0,39511766.0,24966093.0,354865204.0,2.3720000000000003,2.05,1.51,3.89,95.148274362,107.7122458,-20.86124983,187.0833336,0.6280000000000001,0.56,0.52,0.78,5420.431999999999,517.3,93.46,25673.89,1.06,1.17,0.82,1.25,20.4,20.0,20.0,22.0,0.12,0.13,-0.21,0.35,857800000000000.0,156000000000000.0,96000000000000.0,2960000000000000.0,110224258.0,30887475.0,20051789.0,328461487.0,128455989.8,41076885.0,27384784.0,375183972.0,1.5379999999999998,1.18,1.06,2.3,130706051.8,14003528.0,2962671.0,426941952.0,68.636,53.73,50.45,93.7,0.772,0.74,0.62,0.99,477.0,450.0,225.0,660.0,0.34,0.1,-0.45,1.22,0.818,0.84,0.56,1.14,26.066000000000003,23.54,14.45,42.0,0.8239999999999998,0.61,0.55,1.22,37.91,30.26,23.71,66.52,46.746,46.61,30.5,65.04,877.4,777.0,475.0,1571.0,0.5640000000000001,0.54,-0.23,1.22,6.034,5.53,4.04,9.02,28.064,26.85,17.3,41.23,122760000.0,50000000.0,25800000.0,293000000.0,2.526,2.17,1.14,4.64,2.082,1.6,0.94,3.83,6.336,6.22,4.0,8.52,0.884,1.07,0.51,1.14,1.884,2.07,1.51,2.14,54.35799999999999,48.2,46.72,66.16,40.576,42.23,31.99,47.51,37.81,38.98,28.19,45.94,34.134,31.75,23.3,49.45,52.434000000000005,54.74,4.85,97.73,93.704,92.81,91.77,96.17,4.26,4.62,2.41,6.06,1.104,1.13,0.95,1.23,40.584,37.01,27.0,53.39,21.36,22.45,16.11,25.2,43.988,42.75,34.07,57.55,-1695.1480000000004,113.58,-9781.69,601.14,1,-1
441,49.65937421,0.477852125,73.237084502,38.77822044,-12.79833967,199.2210806,0.1120382462,0.07593407,-0.098714609,0.504076301,0.4733333333333333,0.455,0.39,0.58,7402493.5,3447787.5,1853382.0,25609581.0,2.2816666666666667,2.13,1.63,3.47,81.158090985,77.27808572,-20.86124983,187.0833336,0.5516666666666666,0.56,0.42,0.74,321.87333333333333,208.39,103.06,871.24,1.065,0.94,0.77,1.59,20.33333333333333,20.0,20.0,22.0,0.1733333333333333,0.015,-0.45,1.01,115366666666666.69,37850000000000.0,16300000000000.0,340000000000000.0,6682050.666666667,2971243.0,1475941.0,23213694.0,7547502.333333333,3621591.5,1925272.0,25665272.0,1.665,1.61,1.18,2.31,6122116.833333333,2418118.5,1033043.0,25999358.0,82.08999999999999,82.07,68.57,94.01,1.12,1.11,0.84,1.38,543.3333333333334,390.0,180.0,1400.0,0.4483333333333334,0.685,-0.57,1.3,1.1333333333333333,0.93,0.74,1.9,27.575,24.695,11.91,44.32,0.5416666666666667,0.49,0.2,1.01,5.073333333333333,5.119999999999999,0.25,10.45,45.086666666666666,42.735,21.52,76.76,969.1666666666666,791.5,439.0,1950.0,0.7233333333333333,0.7050000000000001,-0.35,2.05,15.031666666666668,14.505,6.14,29.79,33.288333333333334,30.03,16.42,52.67,6150000.0,4900000.0,2000000.0,11900000.0,6.208333333333333,4.725,3.53,12.54,3.668333333333333,3.455,2.59,5.11,14.915,11.665,2.22,38.85,0.6633333333333333,0.645,0.38,1.07,1.663333333333333,1.645,1.38,2.07,61.59333333333333,61.07,48.36,72.71,28.618333333333336,27.835,17.84,44.85,27.271666666666665,26.395,17.37,43.34,24.340000000000003,21.72,14.12,37.5,43.39666666666667,50.74,11.77,63.18,92.38333333333333,94.055,81.5,97.25,1.59,1.285,0.98,2.9,1.7933333333333332,1.66,1.51,2.36,27.616666666666664,30.455,16.44,35.92,18.98,17.695,5.16,31.82,29.153333333333336,26.715,18.71,46.71,228.5483333333333,183.525,103.06,494.26,1,1
442,82.52515989,1.113737508,70.208681586,86.27450987,-46.07843139,148.409091,0.7387074910000001,0.595508187,0.118567919,1.327760691,0.6083333333333333,0.6,0.56,0.66,20284215.666666668,18007464.0,5747537.0,37077018.0,3.105,3.4850000000000003,0.0,5.41,69.58805958166667,66.19342691,-20.86124983,187.0833336,0.66,0.68,0.53,0.72,285.6016666666667,189.965,-23.27,612.87,1.9266666666666667,1.7799999999999998,1.46,2.68,19.5,20.0,15.0,22.0,0.1549999999999999,0.06,-0.35,0.97,100716666666666.69,66000000000000.0,29600000000000.0,254000000000000.0,18160763.5,15316055.5,4168238.0,33395871.0,23214396.33333333,20150830.0,7712757.0,40419790.0,1.3833333333333335,1.3050000000000002,0.94,1.9,10506719.166666666,12551517.0,-591304.0,19578557.0,67.77833333333334,64.845,50.8,86.06,1.288333333333333,1.33,0.95,1.49,1738.1666666666667,1125.0,529.0,5000.0,0.41,0.255,-0.7,2.49,0.8733333333333334,0.875,0.0,1.52,32.63333333333333,32.665,18.23,50.49,0.6066666666666666,0.5,0.42,0.99,14.751666666666663,11.9,0.0,34.35,67.46499999999999,66.285,40.33,104.35,2517.0,1827.0,1152.0,6627.0,0.6216666666666667,0.35,-0.43,2.49,5.3100000000000005,4.785,3.65,7.62,46.22,44.905,31.42,63.43,9746899.0,8000000.0,2192000.0,19048697.0,2.958333333333333,2.895,1.62,3.75,1.265,1.3450000000000002,0.7,1.61,11.769999999999998,7.9,2.3,34.49,1.185,1.0,0.76,1.85,2.185,2.0,1.76,2.85,47.35833333333333,49.965,35.08,56.92,33.63666666666666,32.475,25.52,47.31,28.83666666666667,25.865,23.19,42.28,24.73,24.485,17.2,33.95,37.345,37.135000000000005,-12.92,76.52,93.49166666666667,94.545,89.17,96.72,5.316666666666666,5.255000000000001,4.03,7.08,1.778333333333333,1.785,1.56,2.03,12.351666666666668,13.25,5.12,16.84,19.98,18.98,10.31,30.89,30.25333333333333,28.97,22.83,40.92,140.98166666666663,189.965,-290.09,317.93,1,-1
443,151.4457175,1.175226595,93.71585877,70.824931225,-48.94605217,282.1596248,1.8951621735,1.4281941395,0.886109604,3.838150811,0.646,0.64,0.59,0.71,5767292.0,3253226.0,895882.0,12782070.0,12.88,11.13,9.1,17.13,66.397085862,46.84392564,-20.86124983,187.0833336,0.664,0.74,0.49,0.78,51.084,65.39,-110.77,154.7,3.5,2.49,1.77,7.34,20.4,20.0,20.0,22.0,1.176,0.59,-0.64,3.63,50544000000000.0,26500000000000.0,7920000000000.0,158000000000000.0,4607581.8,2790833.0,425174.0,10047996.0,7448328.2,3521997.0,1420757.0,20141671.0,1.274,1.18,0.99,1.8,3507052.2,1569743.0,-103459.0,12778823.0,19.892,0.0,0.0,99.46,5.182,5.17,3.38,6.41,1394.0,700.0,21.0,4399.0,0.796,1.05,-0.95,2.44,1.162,1.03,0.96,1.72,20.762,23.9,3.46,41.36,0.562,0.6,0.46,0.65,17.166000000000004,11.03,8.65,32.73,54.288,54.54,13.78,109.87,1538.0,1004.0,218.0,4613.0,0.866,1.05,-0.95,2.43,16.014,9.75,4.82,40.29,35.94,44.08,9.63,54.57,3553684.2,1942105.0,1942105.0,10000000.0,3.636,3.83,1.4,5.35,0.366,0.39,0.16,0.61,9.104,7.96,5.5,15.14,2.4200000000000004,1.61,0.55,6.5,3.4200000000000004,2.61,1.55,7.5,37.98,38.29,13.33,64.45,5.676,6.33,2.56,8.82,4.694,4.95,1.18,9.68,3.804,3.89,0.48,7.99,38.18599999999999,50.51,-20.81,101.19,81.61,74.91,70.68,96.47,0.8240000000000001,0.87,0.61,1.03,11.182,11.75,7.38,14.6,3.04,3.49,1.73,3.92,5.336,6.44,1.05,7.74,5.038,4.87,1.48,10.42,-594.874,-447.86,-1492.03,137.85,1,-1
444,63.4977578,1.052902254,103.938630115,88.234874355,-66.27078385,305.5555556,10.0672296595,5.598752462,1.403654664,27.66775905,0.502,0.46,0.38,0.67,22991302.2,14945575.0,3680262.0,59696449.0,14.734,17.05,3.47,22.3,81.264236678,85.54292818,-20.86124983,187.0833336,0.698,0.69,0.55,0.81,116.636,110.67,36.16,220.93,1.222,0.94,0.72,2.13,19.4,20.0,15.0,22.0,0.596,-0.06,-0.58,3.69,139320000000000.0,113000000000000.0,32900000000000.0,282000000000000.0,23342578.8,19730948.0,6754764.0,50774556.0,28580923.6,15997346.0,6063477.0,55507828.0,1.882,1.7,1.47,2.5,25933153.2,23311577.0,14044166.0,43806771.0,19.992,0.0,0.0,99.96,5.362,5.61,4.69,5.89,1056.0,800.0,400.0,2000.0,0.284,0.33,-0.86,1.92,1.052,1.37,0.0,2.22,27.372000000000003,21.93,12.64,51.9,1.1220000000000003,1.1,0.81,1.61,20.662,8.68,0.0,65.51,47.714000000000006,46.33,20.22,73.83,2227.4,2538.0,559.0,4740.0,0.392,0.33,-0.66,1.92,6.35,5.7,3.64,9.88,39.67,39.74,22.78,52.67,19032451.6,10000000.0,4162258.0,51000000.0,2.342,2.48,1.14,3.1,0.288,0.31,0.11,0.38,35.434000000000005,32.64,8.41,57.15,0.756,0.72,0.31,1.51,1.7559999999999998,1.72,1.31,2.51,59.74,58.05,39.91,76.42,5.601999999999999,4.35,2.01,11.44,4.8180000000000005,3.32,1.22,12.3,5.072,4.01,2.23,10.46,59.842,77.82,-17.75,93.5,93.122,96.06,81.34,98.8,0.714,0.8,0.29,1.07,8.092,8.77,5.19,9.12,3.196,3.31,1.13,5.89,4.388,7.12,-1.53,8.22,5.880000000000001,4.74,2.51,12.33,114.046,107.27,35.28,216.73,1,-1
